,stockNumber,year,make,model,body,trim,features,exteriorColor,vehicleSize,types
582,20446973,2019,Ford,Mustang,2D Coupe,Bullitt,"['Rear Defroster', 'AM/FM Stereo', 'Power Seat(s)', 'Side Airbags', 'Navigation System', 'Traction Control', 'Rear View Camera', 'Satellite Radio Ready', 'Sync System', 'Smart Key', 'Apple CarPlay', 'A/C Seat(s)', 'Power Windows', 'Air Conditioning', 'Leather Seats', 'Bluetooth Technology', 'Cruise Control', 'Manual Transmission', 'Power Locks', 'Front Seat Heaters', 'Parking Sensors', 'Blind Spot Monitor', 'Auxiliary Audio Input', 'Alloy Wheels', 'Heated Steering Wheel', 'Power Mirrors', 'Overhead Airbags', 'Memory Seat(s)', 'ABS Brakes', 'SiriusXM Trial Available', 'Android Auto', 'CD Audio', 'Premium Sound']",Green,Mid-size,"['Coupes', 'Sports Cars']"
583,21624917,2020,Nissan,Kicks,4D Sport Utility,SR,"['Power Windows', 'Auxiliary Audio Input', 'Air Conditioning', 'Rear Defroster', 'Power Locks', 'AM/FM Stereo', 'Automatic Transmission', 'Power Mirrors', 'Alloy Wheels', 'Blind Spot Monitor', 'Smart Key', 'Rear View Camera', 'Parking Sensors', 'Bluetooth Technology', 'Android Auto', 'Rear Spoiler', 'ABS Brakes', 'Traction Control', 'Lane Departure Warning', 'Overhead Airbags', 'Cruise Control', 'Side Airbags', 'Remote Start', 'Apple CarPlay', 'Cloth Seats', 'Satellite Radio Ready', 'SiriusXM Trial Available']",Red,Compact,"['Sedans', 'Sport Utilities']"
584,21045913,2015,Mercedes-Benz,GLK350,4D Sport Utility,,"['Power Locks', 'AM/FM Stereo', 'Auxiliary Audio Input', 'Air Conditioning', 'Panoramic Sunroof', 'Power Mirrors', 'Leatherette Seats', 'Alloy Wheels', 'Rear View Camera', 'Bluetooth Technology', 'Smart Key', 'Cruise Control', 'Front Seat Heaters', 'Power Seat(s)', 'Navigation System', 'Satellite Radio Ready', 'Power Hatch/Deck Lid', 'Power Windows', 'Automatic Transmission', 'ABS Brakes', 'CD Audio', 'Rear Defroster', 'Overhead Airbags', 'Side Airbags', 'Memory Seat(s)', 'Traction Control', 'SiriusXM Trial Available', 'Sunroof(s)']",Black,Compact,"['Crossovers', 'Luxury Vehicles', 'Sport Utilities']"
585,21102074,2011,Jeep,Compass,4D Sport Utility,,"['Power Windows', 'Air Conditioning', 'Rear Defroster', 'Auxiliary Audio Input', 'CD Audio', 'Power Mirrors', 'Alloy Wheels', 'Cruise Control', 'ABS Brakes', 'AM/FM Stereo', 'Cloth Seats', 'Traction Control', 'Automatic Transmission', 'Overhead Airbags', 'Side Airbags', 'Power Locks']",Silver,Compact,"['Crossovers', 'Sport Utilities']"
586,21470525,2016,Lexus,NX 200t,4D Sport Utility,F-Sport,"['Power Windows', 'AM/FM Stereo', 'Rear Defroster', 'Sunroof(s)', 'Side Airbags', 'Bluetooth Technology', 'Power Hatch/Deck Lid', 'ABS Brakes', 'Rear View Camera', 'Power Locks', 'Front Seat Heaters', 'Power Seat(s)', 'Power Mirrors', 'Smart Key', 'Comfort Package', 'Automatic Transmission', 'Leatherette Seats', 'Auxiliary Audio Input', 'Traction Control', 'Air Conditioning', 'Parking Sensors', 'Navigation System', 'CD Audio', 'Blind Spot Monitor', 'Satellite Radio Ready', 'Overhead Airbags', 'Turbo Charged Engine', 'Cruise Control', 'Alloy Wheels', 'SiriusXM Trial Available', 'Memory Seat(s)']",Gray,,['Sport Utilities']
587,21469846,2016,Honda,CR-V,4D Sport Utility,EX,"['Power Windows', 'Automatic Transmission', 'Cruise Control', 'Front Seat Heaters', 'Side Airbags', 'Alloy Wheels', 'Power Mirrors', 'Rear View Camera', 'Auxiliary Audio Input', 'Traction Control', 'Bluetooth Technology', 'Air Conditioning', 'Smart Key', 'AM/FM Stereo', 'Rear Defroster', 'Power Locks', 'Power Seat(s)', 'ABS Brakes', 'Sunroof(s)', 'Cloth Seats', 'Overhead Airbags', 'CD Audio']",White,Compact,"['Crossovers', 'Sport Utilities']"
588,21470305,2019,Subaru,Ascent,4D Sport Utility,Touring,"['Panoramic Sunroof', 'Auxiliary Audio Input', 'Automated Cruise Control', 'AM/FM Stereo', 'Power Seat(s)', 'Quad Seats', 'Memory Seat(s)', 'Power Windows', 'Fold-Away Third Row', 'Air Conditioning', 'Alloy Wheels', 'A/C Seat(s)', 'Overhead Airbags', '4WD/AWD', 'Rear Defroster', 'Rear View Camera', 'Front Seat Heaters', 'Parking Sensors', 'Third Row Seat', 'Apple CarPlay', 'Lane Departure Warning', 'Power Mirrors', 'Navigation System', 'Heated Steering Wheel', 'Blind Spot Monitor', 'Bluetooth Technology', 'ABS Brakes', 'Leather Seats', 'Smart Key', 'Rear Seat Heaters', '20 Inch Plus Wheels', 'Satellite Radio Ready', 'Power Locks', 'Turbo Charged Engine', 'Traction Control', 'Android Auto', 'Rear Sunshade', 'Rear Air Conditioning', 'Automatic Transmission', 'Side Airbags', 'Power Hatch/Deck Lid', 'SiriusXM Trial Available', 'Premium Sound', 'Sunroof(s)']",White,,['Sport Utilities']
589,21703310,2018,Mazda,Mazda6,4D Sedan,Grand Touring,"['Power Windows', 'Sunroof(s)', 'Power Locks', 'AM/FM Stereo', 'Rear Defroster', 'Automated Cruise Control', 'Auxiliary Audio Input', 'Power Mirrors', 'Front Seat Heaters', 'Automatic Transmission', 'Traction Control', 'Satellite Radio Ready', 'Air Conditioning', 'Rear View Camera', 'Lane Departure Warning', 'Apple CarPlay', 'Smart Key', 'Power Seat(s)', 'Leatherette Seats', 'Navigation System', 'Side Airbags', 'Blind Spot Monitor', 'Alloy Wheels', 'Android Auto', 'Overhead Airbags', 'Bluetooth Technology', 'ABS Brakes', 'Turbo Charged Engine', 'SiriusXM Trial Available', 'Premium Sound']",Gray,Mid-size,['Sedans']
590,21703484,2020,Subaru,Ascent,4D Sport Utility,Premium,"['Power Locks', 'Power Windows', 'AM/FM Stereo', 'Rear Air Conditioning', 'Automated Cruise Control', 'Automatic Transmission', 'Third Row Seat', 'Full Roof Rack', 'Traction Control', 'Rear Defroster', '4WD/AWD', 'Blind Spot Monitor', 'Front Seat Heaters', 'Parking Sensors', 'ABS Brakes', 'Fold-Away Third Row', 'Lane Departure Warning', 'Air Conditioning', 'Navigation System', 'CD Audio', 'Side Airbags', 'Overhead Airbags', 'Cloth Seats', 'Android Auto', 'Panoramic Sunroof', 'Rear View Camera', 'Quad Seats', 'Bluetooth Technology', 'Turbo Charged Engine', 'Auxiliary Audio Input', 'Alloy Wheels', 'Convenience Package', 'Apple CarPlay', 'Satellite Radio Ready', 'Power Mirrors', 'Smart Key', 'Power Seat(s)', 'Power Hatch/Deck Lid', 'SiriusXM Trial Available', 'Sunroof(s)']",Silver,,['Sport Utilities']
591,21323450,2015,Chevrolet,Silverado 1500,4D Crew Cab,LT,"['Power Windows', 'Alloy Wheels', 'Power Seat(s)', 'Auxiliary Audio Input', 'CD Audio', 'Tow Hitch', 'Rear Defroster', 'Bluetooth Technology', 'Air Conditioning', 'AM/FM Stereo', 'Automatic Transmission', 'Cloth Seats', 'Overhead Airbags', 'Rear View Camera', 'Satellite Radio Ready', 'Side Airbags', 'Remote Start', 'Cruise Control', '4WD/AWD', 'Power Mirrors', 'Traction Control', 'ABS Brakes', 'Power Locks', 'Bed Cover', 'SiriusXM Trial Available']",White,Full-size,['Pickup Trucks']
592,21688401,2017,Honda,CR-V,4D Sport Utility,EX,"['Power Windows', 'Auxiliary Audio Input', 'Air Conditioning', 'Sunroof(s)', 'Automatic Transmission', 'Rear Defroster', 'AM/FM Stereo', 'Power Locks', 'Side Airbags', 'Apple CarPlay', 'Smart Key', 'Blind Spot Monitor', 'Bluetooth Technology', 'Lane Departure Warning', 'ABS Brakes', 'Android Auto', 'Satellite Radio Ready', 'Alloy Wheels', 'Traction Control', 'Power Mirrors', 'Front Seat Heaters', 'Power Seat(s)', 'Overhead Airbags', 'Cloth Seats', 'Turbo Charged Engine', 'Automated Cruise Control', 'Rear View Camera', 'Remote Start', 'SiriusXM Trial Available']",Gray,Compact,"['Crossovers', 'Sport Utilities']"
593,21625218,2019,Honda,CR-V,4D Sport Utility,EX-L,"['Power Windows', 'Rear Defroster', 'Auxiliary Audio Input', 'Power Mirrors', 'Overhead Airbags', 'Sunroof(s)', 'Leather Seats', 'ABS Brakes', 'AM/FM Stereo', 'Automated Cruise Control', 'Alloy Wheels', 'Bluetooth Technology', 'Power Hatch/Deck Lid', 'Lane Departure Warning', 'Air Conditioning', 'Side Airbags', 'Remote Start', 'Rear View Camera', 'Traction Control', 'Satellite Radio Ready', 'Automatic Transmission', 'Turbo Charged Engine', 'Android Auto', 'Front Seat Heaters', 'Power Locks', 'Smart Key', 'Apple CarPlay', 'Memory Seat(s)', 'Power Seat(s)', 'Blind Spot Monitor', 'SiriusXM Trial Available']",White,Compact,"['Crossovers', 'Sport Utilities']"
594,21703390,2019,Honda,CR-V,4D Sport Utility,EX-L,"['Power Windows', 'Power Locks', 'Sunroof(s)', 'Auxiliary Audio Input', 'Automatic Transmission', 'AM/FM Stereo', 'Air Conditioning', 'Satellite Radio Ready', 'Memory Seat(s)', 'Power Hatch/Deck Lid', 'ABS Brakes', 'Rear Defroster', 'Power Seat(s)', 'Bluetooth Technology', 'Leather Seats', 'Traction Control', 'Front Seat Heaters', 'Apple CarPlay', 'Power Mirrors', 'Rear View Camera', 'Smart Key', 'Turbo Charged Engine', 'Remote Start', 'Android Auto', 'Lane Departure Warning', 'Overhead Airbags', 'Automated Cruise Control', 'Side Airbags', 'Alloy Wheels', 'Blind Spot Monitor', 'SiriusXM Trial Available']",White,Compact,"['Crossovers', 'Sport Utilities']"
595,21703319,2016,Acura,RDX,4D Sport Utility,,"['Power Windows', 'Power Locks', 'AM/FM Stereo', 'Auxiliary Audio Input', 'Rear Defroster', 'Sunroof(s)', 'Cruise Control', 'ABS Brakes', 'Automatic Transmission', 'Rear View Camera', 'Bluetooth Technology', 'Power Seat(s)', 'Smart Key', 'Overhead Airbags', 'Air Conditioning', 'Traction Control', 'Power Mirrors', 'Front Seat Heaters', 'CD Audio', 'Alloy Wheels', 'Satellite Radio Ready', 'Power Hatch/Deck Lid', 'Memory Seat(s)', 'Side Airbags', 'Leatherette Seats', 'SiriusXM Trial Available']",Silver,Compact,"['Crossovers', 'Luxury Vehicles', 'Sport Utilities']"
596,21264552,2018,Ford,Escape,4D Sport Utility,SE,"['Cruise Control', 'Power Locks', 'CD Audio', 'Auxiliary Audio Input', 'Air Conditioning', 'Power Windows', 'AM/FM Stereo', 'Bluetooth Technology', 'Power Seat(s)', 'Turbo Charged Engine', 'Overhead Airbags', 'Power Mirrors', 'Cloth Seats', 'Alloy Wheels', 'Automatic Transmission', 'Rear Defroster', 'ABS Brakes', 'Side Airbags', 'Sync System', 'Traction Control', 'Rear View Camera', 'SiriusXM Trial Available']",Gray,Compact,"['Crossovers', 'Sport Utilities']"
597,21625092,2018,Honda,Civic,4D Sedan,LX,"['ABS Brakes', 'Rear Defroster', 'Overhead Airbags', 'Rear View Camera', 'Power Mirrors', 'Power Locks', 'Air Conditioning', 'Auxiliary Audio Input', 'Power Windows', 'AM/FM Stereo', 'Side Airbags', 'Bluetooth Technology', 'Traction Control', 'Automatic Transmission', 'Cloth Seats', 'Cruise Control']",Silver,Compact,['Sedans']
598,21345592,2016,Dodge,Grand Caravan,4D Pass Ext Van,SXT,"['Power Locks', 'Power Windows', 'CD Audio', 'Air Conditioning', 'Rear Defroster', 'Rear Air Conditioning', 'ABS Brakes', 'Satellite Radio Ready', 'Traction Control', 'Cruise Control', 'Power Sliding Door(s)', 'Overhead Airbags', 'Automatic Transmission', 'Power Seat(s)', 'Cloth Seats', 'Power Mirrors', 'Auxiliary Audio Input', 'AM/FM Stereo', 'Alloy Wheels', 'Fold-Away Third Row', 'Full Roof Rack', 'Fold-Away Middle Row', 'Flex Fuel Vehicle', 'Side Airbags', 'Power Hatch/Deck Lid', 'Quad Seats', 'Third Row Seat', 'SiriusXM Trial Available']",Silver,Full-size,['Minivans and Vans']
599,21322896,2012,Chevrolet,Camaro,2D Convertible,SS,"['Power Windows', 'Auxiliary Audio Input', 'ABS Brakes', 'Power Locks', 'Satellite Radio Ready', 'Leather Seats', 'Automatic Transmission', 'Bluetooth Technology', 'RS Package', 'Alloy Wheels', 'Power Mirrors', 'AM/FM Stereo', 'Head Up Display', 'Side Airbags', 'Power Seat(s)', 'Rear Spoiler', 'Parking Sensors', 'Rear View Camera', 'Remote Start', '20 Inch Plus Wheels', 'Air Conditioning', 'Traction Control', 'Front Seat Heaters', 'Rear Defroster', 'Cruise Control', 'Soft Top', 'CD Audio', 'SiriusXM Trial Available', 'Premium Sound']",Black,Mid-size,"['Convertibles', 'Coupes', 'Sports Cars']"
600,21179019,2021,Ram,1500,4D Crew Cab,Limited,"['Power Locks', 'Power Windows', 'Panoramic Sunroof', 'Power Mirrors', 'Automatic Transmission', 'Air Conditioning', 'Memory Seat(s)', 'Rear Defroster', 'AM/FM Stereo', 'Remote Start', 'Leather Seats', 'Navigation System', 'Android Auto', 'Traction Control', '4WD/AWD', 'Bed Cover', 'Parking Sensors', 'Side Airbags', 'Smart Key', 'Alloy Wheels', '20 Inch Plus Wheels', 'Satellite Radio Ready', 'Bluetooth Technology', 'A/C Seat(s)', 'Automated Cruise Control', 'Blind Spot Monitor', 'Apple CarPlay', 'Bed Liner', 'Running Boards', 'Tow Hitch', 'Power Seat(s)', 'Overhead Airbags', 'ABS Brakes', 'Front Seat Heaters', 'Rear View Camera', 'Cold Weather Package', 'Auxiliary Audio Input', 'SiriusXM Trial Available', 'Rear Seat Heaters', 'Heated Steering Wheel', 'Adjustable Suspension', 'Premium Sound', 'Sunroof(s)']",White,,['Pickup Trucks']
601,21345533,2015,Mercedes-Benz,S550,4D Sedan,,"['Seat Massagers', 'Memory Seat(s)', 'Power Windows', 'Rear Seat Heaters', 'Power Mirrors', 'Power Seat(s)', 'Turbo Charged Engine', 'Satellite Radio Ready', 'Overhead Airbags', 'Automatic Transmission', 'Premium Package', 'DVD Video System', 'Alloy Wheels', 'Smart Key', 'Lane Departure Warning', 'Auxiliary Audio Input', 'Traction Control', 'Leather Seats', 'Side Airbags', 'A/C Seat(s)', 'Run Flat Tires', 'Panoramic Sunroof', 'Rear View Camera', 'Rear Defroster', 'Parking Sensors', 'Power Hatch/Deck Lid', 'CD Audio', 'Bluetooth Technology', 'AM/FM Stereo', 'Heated Steering Wheel', 'ABS Brakes', 'Rear A/C Seat(s)', 'Head Up Display', 'Navigation System', 'Rear Sunshade', 'Burmester Audio', 'Air Conditioning', 'Power Locks', 'Blind Spot Monitor', 'Adjustable Suspension', 'Front Seat Heaters', '20 Inch Plus Wheels', 'Automated Cruise Control', 'SiriusXM Trial Available', 'Sunroof(s)']",Gray,Full-size,"['Luxury Vehicles', 'Sedans']"
602,21343009,2015,Volkswagen,GTI,2D Hatchback,SE,"['ABS Brakes', 'Air Conditioning', 'Alloy Wheels', 'Traction Control', 'Turbo Charged Engine', 'Power Mirrors', 'Front Seat Heaters', 'Manual Transmission', 'Satellite Radio Ready', 'AM/FM Stereo', 'Power Locks', 'CD Audio', 'Panoramic Sunroof', 'Smart Key', 'Bluetooth Technology', 'Leather Seats', 'Cruise Control', 'Rear Defroster', 'Rear View Camera', 'Auxiliary Audio Input', 'Overhead Airbags', 'Power Windows', 'Rear Spoiler', 'Side Airbags', 'SiriusXM Trial Available', 'Premium Sound', 'Sunroof(s)']",Gray,Compact,[]
603,21442918,2017,Mercedes-Benz,S550,4D Sedan,,"['Alloy Wheels', 'Power Mirrors', 'Front Seat Heaters', 'Power Windows', 'Bluetooth Technology', 'Burmester Audio', 'AM/FM Stereo', 'Power Hatch/Deck Lid', 'Cruise Control', 'Smart Key', 'Run Flat Tires', 'Power Locks', 'CD Audio', 'Automatic Transmission', 'Overhead Airbags', 'Memory Seat(s)', 'Panoramic Sunroof', 'Air Conditioning', 'Rear View Camera', 'Lane Departure Warning', 'Power Seat(s)', 'Navigation System', 'SiriusXM Trial Available', 'Satellite Radio Ready', 'Parking Sensors', 'Traction Control', 'Rear Defroster', 'Leather Seats', 'Turbo Charged Engine', 'Seat Massagers', 'Auxiliary Audio Input', 'ABS Brakes', 'Side Airbags', 'Sunroof(s)']",Black,Full-size,"['Luxury Vehicles', 'Sedans']"
604,21489548,2019,Chevrolet,Tahoe,4D Sport Utility,LT,"['AM/FM Stereo', 'Auxiliary Audio Input', 'Air Conditioning', 'Running Boards', 'Alloy Wheels', 'Power Mirrors', 'Automatic Transmission', 'Tow Hitch', 'Traction Control', 'Power Hatch/Deck Lid', 'Front Seat Heaters', 'Power Seat(s)', 'Leather Seats', 'Android Auto', 'Bluetooth Technology', 'ABS Brakes', 'Overhead Airbags', 'Power Windows', 'Parking Sensors', 'Power Locks', 'Satellite Radio Ready', 'Cruise Control', 'Rear View Camera', 'Rear Air Conditioning', 'Side Airbags', 'Rear Defroster', 'Apple CarPlay', 'CD Audio', 'Remote Start', 'Third Row Seat', 'Memory Seat(s)', 'Fold-Away Third Row', 'SiriusXM Trial Available', 'Premium Sound']",Black,Full-size,['Sport Utilities']
605,21567666,2021,Dodge,Challenger,2D Coupe,R/T,"['Power Locks', 'Air Conditioning', 'Automatic Transmission', 'Power Windows', 'Auxiliary Audio Input', 'ABS Brakes', 'Power Seat(s)', 'Cloth Seats', 'Power Mirrors', 'Overhead Airbags', 'Rear Defroster', 'Satellite Radio Ready', 'Traction Control', '20 Inch Plus Wheels', 'Side Airbags', 'Bluetooth Technology', 'Cruise Control', 'AM/FM Stereo', 'Smart Key', 'Android Auto', 'Alloy Wheels', 'Apple CarPlay', 'Remote Start', 'Parking Sensors', 'Rear View Camera', 'Rear Spoiler']",Black,Compact,['Coupes']
606,21567310,2016,Cadillac,Escalade,4D Sport Utility,Platinum,"['Power Locks', 'Power Windows', 'CD Audio', 'Sunroof(s)', 'AM/FM Stereo', 'Rear Air Conditioning', 'Automated Cruise Control', 'Auxiliary Audio Input', 'Automatic Transmission', 'Air Conditioning', 'Rear Defroster', 'ABS Brakes', 'Front Seat Heaters', 'Power Seat(s)', 'Leather Seats', 'Third Row Seat', 'Quad Seats', 'Memory Seat(s)', '4WD/AWD', 'Navigation System', 'Seat Massagers', 'Power Mirrors', 'Full Roof Rack', 'Power Folding Third Row', 'Running Boards', '20 Inch Plus Wheels', 'Traction Control', 'DVD Video System', 'A/C Seat(s)', 'Side Airbags', 'Overhead Airbags', 'Power Hatch/Deck Lid', 'Rear Seat Heaters', 'Heated Steering Wheel', 'Satellite Radio Ready', 'Head Up Display', 'Lane Departure Warning', 'Blind Spot Monitor', 'Smart Key', 'Parking Sensors', 'Rear View Camera', 'Bluetooth Technology', 'Alloy Wheels', 'Tow Hitch', 'Blu-ray Video System', 'Remote Start', 'SiriusXM Trial Available', 'Premium Sound']",Black,Full-size,"['Luxury Vehicles', 'Sport Utilities']"
607,21568337,2018,Buick,Encore,4D Sport Utility,Preferred,"['Alloy Wheels', 'Power Mirrors', 'Rear Defroster', 'Power Locks', 'Bluetooth Technology', 'Power Windows', 'Android Auto', 'Traction Control', 'AM/FM Stereo', 'ABS Brakes', 'Cruise Control', 'Power Seat(s)', 'Rear View Camera', 'Satellite Radio Ready', 'Leatherette & Cloth', 'Air Conditioning', 'Auxiliary Audio Input', 'Apple CarPlay', 'Turbo Charged Engine', 'Automatic Transmission', 'Side Airbags', 'Overhead Airbags', 'SiriusXM Trial Available']",Silver,Compact,"['Crossovers', 'Luxury Vehicles', 'Sport Utilities']"
608,21557974,2015,BMW,M4,2D Coupe,,"['Power Windows', 'Power Locks', 'AM/FM Stereo', 'Air Conditioning', 'ABS Brakes', 'Leather Seats', 'Automatic Transmission', 'Power Mirrors', 'CD Audio', 'Power Seat(s)', 'Heated Steering Wheel', 'Blind Spot Monitor', 'Traction Control', 'Head Up Display', 'Front Seat Heaters', 'Rear View Camera', 'Side Airbags', 'Turbo Charged Engine', 'Executive Package', 'Driver Assistance Package', 'Satellite Radio Ready', 'Parking Sensors', 'Bluetooth Technology', 'Auxiliary Audio Input', 'Cruise Control', 'Overhead Airbags', 'Smart Key', 'Memory Seat(s)', 'Rear Defroster', 'Alloy Wheels', 'Navigation System', 'SiriusXM Trial Available', 'Rear Spoiler', 'Premium Sound']",Black,Mid-size,"['Convertibles', 'Coupes', 'Luxury Vehicles', 'Sports Cars']"
609,21443763,2017,Dodge,Durango,4D Sport Utility,GT,"['AM/FM Stereo', 'Power Locks', 'Automatic Transmission', 'ABS Brakes', 'Air Conditioning', 'Rear Air Conditioning', 'Auxiliary Audio Input', 'Cruise Control', '4WD/AWD', 'Power Mirrors', 'Side Airbags', 'Alloy Wheels', 'Fold-Away Third Row', 'Rear View Camera', 'Heated Steering Wheel', 'Remote Start', 'Parking Sensors', 'Navigation System', 'Satellite Radio Ready', 'Power Hatch/Deck Lid', 'Front Seat Heaters', 'Leather Seats', 'Power Windows', 'Rear Seat Heaters', 'Third Row Seat', 'Overhead Airbags', '20 Inch Plus Wheels', 'Traction Control', 'Bluetooth Technology', 'Rear Defroster', 'Memory Seat(s)', 'Power Seat(s)', 'Smart Key', 'SiriusXM Trial Available']",White,Full-size,['Sport Utilities']
610,21443532,2019,BMW,750,4D Sedan,I,"['Smart Key', 'Parking Sensors', 'Traction Control', 'Adjustable Suspension', 'Power Locks', '20 Inch Plus Wheels', 'Blind Spot Monitor', 'M Sport Package', 'Driver Assistance Package', 'Executive Package', 'Front Seat Heaters', 'Navigation System', 'Power Windows', 'Rear View Camera', 'Power Hatch/Deck Lid', 'Power Seat(s)', 'CD Audio', 'Run Flat Tires', 'Automatic Transmission', 'Head Up Display', 'ABS Brakes', 'Lane Departure Warning', 'Automated Parking', 'Memory Seat(s)', 'Bluetooth Technology', 'Alloy Wheels', 'Rear Defroster', 'Satellite Radio Ready', 'Auxiliary Audio Input', 'Overhead Airbags', 'Panoramic Sunroof', 'Turbo Charged Engine', 'Automated Cruise Control', 'Leather Seats', 'Air Conditioning', 'Power Mirrors', 'Rear Sunshade', 'AM/FM Stereo', 'Side Airbags', 'SiriusXM Trial Available', 'Premium Sound', 'Sunroof(s)']",Black,Full-size,"['Luxury Vehicles', 'Sedans']"
